time_us,link_id,queue_class,credit,event_type
115145.171000,Link4,CLASS_B,0.000000,wake
115145.171000,Link4,CLASS_A,-29.400000,wake
115146.749000,Link2,CLASS_B,0.000000,wake
115146.749000,Link2,CLASS_A,-29.400000,wake
115169.280000,Link3,CLASS_B,-44.160000,tx_end
115169.280000,Link3,CLASS_A,0.000000,tx_end
115169.280000,Link5,CLASS_B,-44.160000,tx_end
115169.280000,Link5,CLASS_A,0.000000,tx_end
115175.011000,Link4,CLASS_B,-14.920000,arr
115175.011000,Link4,CLASS_A,-29.400000,arr
115176.589000,Link2,CLASS_B,-14.920000,arr
115176.589000,Link2,CLASS_A,-29.400000,arr
115233.491000,Link4,CLASS_B,-44.160000,tx_end
115233.491000,Link4,CLASS_A,-0.160000,tx_end
115233.811000,Link4,CLASS_B,-44.160000,wake
115233.811000,Link4,CLASS_A,0.000000,wake
115235.069000,Link2,CLASS_B,-44.160000,tx_end
115235.069000,Link2,CLASS_A,-0.160000,tx_end
115235.389000,Link2,CLASS_B,-44.160000,wake
115235.389000,Link2,CLASS_A,0.000000,wake
115236.560000,Link3,CLASS_B,-44.160000,tx_end
115236.560000,Link3,CLASS_A,0.000000,tx_end
115236.560000,Link5,CLASS_B,-44.160000,tx_end
115236.560000,Link5,CLASS_A,0.000000,tx_end
115242.291000,Link4,CLASS_B,-44.160000,arr
115242.291000,Link4,CLASS_A,-4.240000,arr
115243.869000,Link2,CLASS_B,-44.160000,arr
115243.869000,Link2,CLASS_A,-4.240000,arr
115314.771000,Link4,CLASS_B,-44.160000,tx_end
115314.771000,Link4,CLASS_A,-40.480000,tx_end
115316.349000,Link2,CLASS_B,-44.160000,tx_end
115316.349000,Link2,CLASS_A,-40.480000,tx_end
115382.051000,Link4,CLASS_B,-44.160000,tx_end
115382.051000,Link4,CLASS_A,-40.480000,tx_end
115383.629000,Link2,CLASS_B,-44.160000,tx_end
115383.629000,Link2,CLASS_A,-40.480000,tx_end
116000.000000,Link5,CLASS_B,-44.160000,arr
116000.000000,Link5,CLASS_A,0.000000,arr
116000.000000,Link3,CLASS_B,-44.160000,arr
116000.000000,Link3,CLASS_A,0.000000,arr
116000.000000,Link3,CLASS_B,-44.160000,arr
116000.000000,Link3,CLASS_A,0.000000,arr
116000.000000,Link5,CLASS_B,-44.160000,arr
116000.000000,Link5,CLASS_A,0.000000,arr
116000.000000,Link5,CLASS_B,-44.160000,arr
116000.000000,Link5,CLASS_A,0.000000,arr
116000.000000,Link3,CLASS_B,-44.160000,arr
116000.000000,Link3,CLASS_A,0.000000,arr
116000.000000,Link3,CLASS_B,-44.160000,arr
116000.000000,Link3,CLASS_A,0.000000,arr
116000.000000,Link5,CLASS_B,-44.160000,arr
116000.000000,Link5,CLASS_A,0.000000,arr
116000.000000,Link3,CLASS_B,-44.160000,arr
116000.000000,Link3,CLASS_A,0.000000,arr
116000.000000,Link5,CLASS_B,-44.160000,arr
116000.000000,Link5,CLASS_A,0.000000,arr
116080.960000,Link5,CLASS_B,-3.680000,tx_end
116080.960000,Link5,CLASS_A,-40.480000,tx_end
116080.960000,Link3,CLASS_B,-3.680000,tx_end
116080.960000,Link3,CLASS_A,-40.480000,tx_end
116086.691000,Link4,CLASS_B,-44.160000,arr
116086.691000,Link4,CLASS_A,-40.480000,arr
116088.269000,Link2,CLASS_B,-44.160000,arr
116088.269000,Link2,CLASS_A,-40.480000,arr
116148.240000,Link5,CLASS_B,29.960000,tx_end
116148.240000,Link5,CLASS_A,-6.840000,tx_end
116148.240000,Link3,CLASS_B,29.960000,tx_end
116148.240000,Link3,CLASS_A,-6.840000,tx_end
116153.971000,Link4,CLASS_B,-44.160000,arr
116153.971000,Link4,CLASS_A,-6.840000,arr
116155.549000,Link2,CLASS_B,-44.160000,arr
116155.549000,Link2,CLASS_A,-6.840000,arr
116198.320000,Link5,CLASS_B,4.920000,tx_end
116198.320000,Link5,CLASS_A,18.200000,tx_end
116198.320000,Link3,CLASS_B,4.920000,tx_end
116198.320000,Link3,CLASS_A,18.200000,tx_end
116204.051000,Link4,CLASS_B,-44.160000,arr
116204.051000,Link4,CLASS_A,18.200000,arr
116205.629000,Link2,CLASS_B,-44.160000,arr
116205.629000,Link2,CLASS_A,18.200000,arr
116221.251000,Link4,CLASS_B,-35.560000,tx_end
116221.251000,Link4,CLASS_A,26.800000,tx_end
116222.829000,Link2,CLASS_B,-35.560000,tx_end
116222.829000,Link2,CLASS_A,26.800000,tx_end
116264.480000,Link5,CLASS_B,38.000000,tx_end
116264.480000,Link5,CLASS_A,-14.880000,tx_end
116264.480000,Link3,CLASS_B,38.000000,tx_end
116264.480000,Link3,CLASS_A,-14.880000,tx_end
116270.211000,Link4,CLASS_B,-11.080000,arr
116270.211000,Link4,CLASS_A,0.000000,arr
116271.789000,Link2,CLASS_B,-11.080000,arr
116271.789000,Link2,CLASS_A,0.000000,arr
116302.211000,Link4,CLASS_B,4.920000,tx_end
116302.211000,Link4,CLASS_A,-16.000000,tx_end
116303.789000,Link2,CLASS_B,4.920000,tx_end
116303.789000,Link2,CLASS_A,-16.000000,tx_end
116352.291000,Link4,CLASS_B,-20.120000,tx_end
116352.291000,Link4,CLASS_A,9.040000,tx_end
116352.800000,Link5,CLASS_B,-6.160000,tx_end
116352.800000,Link5,CLASS_A,-14.880000,tx_end
116352.800000,Link3,CLASS_B,-6.160000,tx_end
116352.800000,Link3,CLASS_A,-14.880000,tx_end
116353.869000,Link2,CLASS_B,-20.120000,tx_end
116353.869000,Link2,CLASS_A,9.040000,tx_end
116358.531000,Link4,CLASS_B,-20.120000,arr
116358.531000,Link4,CLASS_A,0.000000,arr
116360.109000,Link2,CLASS_B,-20.120000,arr
116360.109000,Link2,CLASS_A,0.000000,arr
116418.451000,Link4,CLASS_B,9.840000,tx_end
116418.451000,Link4,CLASS_A,-29.960000,tx_end
116420.029000,Link2,CLASS_B,9.840000,tx_end
116420.029000,Link2,CLASS_A,-29.960000,tx_end
116506.771000,Link4,CLASS_B,-34.320000,tx_end
116506.771000,Link4,CLASS_A,-29.960000,tx_end
116508.349000,Link2,CLASS_B,-34.320000,tx_end
116508.349000,Link2,CLASS_A,-29.960000,tx_end
117000.000000,Link5,CLASS_B,-6.160000,arr
117000.000000,Link5,CLASS_A,-14.880000,arr
117000.000000,Link3,CLASS_B,-6.160000,arr
117000.000000,Link3,CLASS_A,-14.880000,arr
117000.000000,Link3,CLASS_B,-6.160000,arr
117000.000000,Link3,CLASS_A,-14.880000,arr
117000.000000,Link5,CLASS_B,-6.160000,arr
117000.000000,Link5,CLASS_A,-14.880000,arr
117000.000000,Link3,CLASS_B,-6.160000,arr
117000.000000,Link3,CLASS_A,-14.880000,arr
117000.000000,Link5,CLASS_B,-6.160000,arr
117000.000000,Link5,CLASS_A,-14.880000,arr
117067.280000,Link3,CLASS_B,27.480000,tx_end
117067.280000,Link3,CLASS_A,18.760000,tx_end
117067.280000,Link5,CLASS_B,27.480000,tx_end
117067.280000,Link5,CLASS_A,18.760000,tx_end
117073.011000,Link4,CLASS_B,-34.320000,arr
117073.011000,Link4,CLASS_A,-29.960000,arr
117074.589000,Link2,CLASS_B,-34.320000,arr
117074.589000,Link2,CLASS_A,-29.960000,arr
117140.291000,Link4,CLASS_B,-34.320000,tx_end
117140.291000,Link4,CLASS_A,-29.960000,tx_end
117141.869000,Link2,CLASS_B,-34.320000,tx_end
117141.869000,Link2,CLASS_A,-29.960000,tx_end
117148.240000,Link3,CLASS_B,67.960000,tx_end
117148.240000,Link3,CLASS_A,-21.720000,tx_end
117148.240000,Link5,CLASS_B,67.960000,tx_end
117148.240000,Link5,CLASS_A,-21.720000,tx_end
117153.971000,Link4,CLASS_B,-34.320000,arr
117153.971000,Link4,CLASS_A,-29.960000,arr
117155.549000,Link2,CLASS_B,-34.320000,arr
117155.549000,Link2,CLASS_A,-29.960000,arr
117213.891000,Link4,CLASS_B,-34.320000,wake
117213.891000,Link4,CLASS_A,0.000000,wake
117215.469000,Link2,CLASS_B,-34.320000,wake
117215.469000,Link2,CLASS_A,0.000000,wake
117236.560000,Link3,CLASS_B,0.000000,tx_end
117236.560000,Link3,CLASS_A,-21.720000,tx_end
117236.560000,Link5,CLASS_B,0.000000,tx_end
117236.560000,Link5,CLASS_A,-21.720000,tx_end
117242.291000,Link4,CLASS_B,-34.320000,arr
117242.291000,Link4,CLASS_A,-14.200000,arr
117243.869000,Link2,CLASS_B,-34.320000,arr
117243.869000,Link2,CLASS_A,-14.200000,arr
117294.851000,Link4,CLASS_B,-8.040000,tx_end
117294.851000,Link4,CLASS_A,-40.480000,tx_end
117296.429000,Link2,CLASS_B,-8.040000,tx_end
117296.429000,Link2,CLASS_A,-40.480000,tx_end
117310.931000,Link4,CLASS_B,0.000000,wake
117310.931000,Link4,CLASS_A,-40.480000,wake
117312.509000,Link2,CLASS_B,0.000000,wake
117312.509000,Link2,CLASS_A,-40.480000,wake
117399.251000,Link4,CLASS_B,-44.160000,tx_end
117399.251000,Link4,CLASS_A,-40.480000,tx_end
117400.829000,Link2,CLASS_B,-44.160000,tx_end
117400.829000,Link2,CLASS_A,-40.480000,tx_end
118000.000000,Link5,CLASS_B,0.000000,arr
118000.000000,Link5,CLASS_A,-21.720000,arr
118000.000000,Link3,CLASS_B,0.000000,arr
118000.000000,Link3,CLASS_A,-21.720000,arr
118000.000000,Link3,CLASS_B,0.000000,arr
118000.000000,Link3,CLASS_A,-21.720000,arr
118000.000000,Link5,CLASS_B,0.000000,arr
118000.000000,Link5,CLASS_A,-21.720000,arr
118000.000000,Link5,CLASS_B,0.000000,arr
118000.000000,Link5,CLASS_A,-21.720000,arr
118000.000000,Link3,CLASS_B,0.000000,arr
118000.000000,Link3,CLASS_A,-21.720000,arr
118000.000000,Link3,CLASS_B,0.000000,arr
118000.000000,Link3,CLASS_A,-21.720000,arr
118000.000000,Link5,CLASS_B,0.000000,arr
118000.000000,Link5,CLASS_A,-21.720000,arr
118000.000000,Link3,CLASS_B,0.000000,arr
118000.000000,Link3,CLASS_A,-21.720000,arr
118000.000000,Link5,CLASS_B,0.000000,arr
118000.000000,Link5,CLASS_A,-21.720000,arr
118050.080000,Link5,CLASS_B,-25.040000,tx_end
118050.080000,Link5,CLASS_A,3.320000,tx_end
118050.080000,Link3,CLASS_B,-25.040000,tx_end
118050.080000,Link3,CLASS_A,3.320000,tx_end
118055.811000,Link4,CLASS_B,-44.160000,arr
118055.811000,Link4,CLASS_A,-40.480000,arr
118057.389000,Link2,CLASS_B,-44.160000,arr
118057.389000,Link2,CLASS_A,-40.480000,arr
118131.040000,Link5,CLASS_B,15.440000,tx_end
118131.040000,Link5,CLASS_A,-37.160000,tx_end
118131.040000,Link3,CLASS_B,15.440000,tx_end
118131.040000,Link3,CLASS_A,-37.160000,tx_end
118136.771000,Link4,CLASS_B,-3.680000,arr
118136.771000,Link4,CLASS_A,-40.480000,arr
118138.349000,Link2,CLASS_B,-3.680000,arr
118138.349000,Link2,CLASS_A,-40.480000,arr
118144.131000,Link4,CLASS_B,0.000000,wake
118144.131000,Link4,CLASS_A,-36.800000,wake
118145.709000,Link2,CLASS_B,0.000000,wake
118145.709000,Link2,CLASS_A,-36.800000,wake
118194.211000,Link4,CLASS_B,-25.040000,tx_end
118194.211000,Link4,CLASS_A,-11.760000,tx_end
118195.789000,Link2,CLASS_B,-25.040000,tx_end
118195.789000,Link2,CLASS_A,-11.760000,tx_end
118217.731000,Link4,CLASS_B,-25.040000,wake
118217.731000,Link4,CLASS_A,0.000000,wake
118219.309000,Link2,CLASS_B,-25.040000,wake
118219.309000,Link2,CLASS_A,0.000000,wake
118219.360000,Link5,CLASS_B,-28.720000,tx_end
118219.360000,Link5,CLASS_A,7.000000,tx_end
118219.360000,Link3,CLASS_B,-28.720000,tx_end
118219.360000,Link3,CLASS_A,7.000000,tx_end
118225.091000,Link4,CLASS_B,-25.040000,arr
118225.091000,Link4,CLASS_A,-3.680000,arr
118226.669000,Link2,CLASS_B,-25.040000,arr
118226.669000,Link2,CLASS_A,-3.680000,arr
118285.520000,Link5,CLASS_B,-28.720000,tx_end
118285.520000,Link5,CLASS_A,-26.080000,tx_end
118285.520000,Link3,CLASS_B,-28.720000,tx_end
118285.520000,Link3,CLASS_A,-26.080000,tx_end
118291.251000,Link4,CLASS_B,8.040000,arr
118291.251000,Link4,CLASS_A,-36.760000,arr
118292.829000,Link2,CLASS_B,8.040000,arr
118292.829000,Link2,CLASS_A,-36.760000,arr
118298.691000,Link4,CLASS_B,11.760000,tx_end
118298.691000,Link4,CLASS_A,-40.480000,tx_end
118300.269000,Link2,CLASS_B,11.760000,tx_end
118300.269000,Link2,CLASS_A,-40.480000,tx_end
118352.800000,Link5,CLASS_B,-28.720000,tx_end
118352.800000,Link5,CLASS_A,-26.080000,tx_end
118352.800000,Link3,CLASS_B,-28.720000,tx_end
118352.800000,Link3,CLASS_A,-26.080000,tx_end
118358.531000,Link4,CLASS_B,-18.160000,arr
118358.531000,Link4,CLASS_A,-10.560000,arr
118360.109000,Link2,CLASS_B,-18.160000,arr
118360.109000,Link2,CLASS_A,-10.560000,arr
118387.011000,Link4,CLASS_B,-32.400000,tx_end
118387.011000,Link4,CLASS_A,3.680000,tx_end
118388.589000,Link2,CLASS_B,-32.400000,tx_end
118388.589000,Link2,CLASS_A,3.680000,tx_end
118453.171000,Link4,CLASS_B,-32.400000,tx_end
118453.171000,Link4,CLASS_A,-29.400000,tx_end
118454.749000,Link2,CLASS_B,-32.400000,tx_end
118454.749000,Link2,CLASS_A,-29.400000,tx_end
118520.451000,Link4,CLASS_B,-32.400000,tx_end
118520.451000,Link4,CLASS_A,-29.400000,tx_end
118522.029000,Link2,CLASS_B,-32.400000,tx_end
118522.029000,Link2,CLASS_A,-29.400000,tx_end
119000.000000,Link5,CLASS_B,-28.720000,arr
119000.000000,Link5,CLASS_A,-26.080000,arr
119000.000000,Link3,CLASS_B,-28.720000,arr
119000.000000,Link3,CLASS_A,-26.080000,arr
119000.000000,Link3,CLASS_B,-28.720000,arr
119000.000000,Link3,CLASS_A,-26.080000,arr
119000.000000,Link5,CLASS_B,-28.720000,arr
119000.000000,Link5,CLASS_A,-26.080000,arr
119000.000000,Link3,CLASS_B,-28.720000,arr
119000.000000,Link3,CLASS_A,-26.080000,arr
119000.000000,Link5,CLASS_B,-28.720000,arr
119000.000000,Link5,CLASS_A,-26.080000,arr
119067.280000,Link3,CLASS_B,4.920000,tx_end
119067.280000,Link3,CLASS_A,7.560000,tx_end
119067.280000,Link5,CLASS_B,4.920000,tx_end
119067.280000,Link5,CLASS_A,7.560000,tx_end
119073.011000,Link4,CLASS_B,-32.400000,arr
119073.011000,Link4,CLASS_A,-29.400000,arr
119074.589000,Link2,CLASS_B,-32.400000,arr
119074.589000,Link2,CLASS_A,-29.400000,arr
119140.291000,Link4,CLASS_B,-32.400000,tx_end
119140.291000,Link4,CLASS_A,-29.400000,tx_end
119141.869000,Link2,CLASS_B,-32.400000,tx_end
119141.869000,Link2,CLASS_A,-29.400000,tx_end
119148.240000,Link3,CLASS_B,45.400000,tx_end
119148.240000,Link3,CLASS_A,-32.920000,tx_end
119148.240000,Link5,CLASS_B,45.400000,tx_end
119148.240000,Link5,CLASS_A,-32.920000,tx_end
119153.971000,Link4,CLASS_B,-32.400000,arr
119153.971000,Link4,CLASS_A,-29.400000,arr
119155.549000,Link2,CLASS_B,-32.400000,arr
119155.549000,Link2,CLASS_A,-29.400000,arr
119212.771000,Link4,CLASS_B,-32.400000,wake
119212.771000,Link4,CLASS_A,0.000000,wake
119214.349000,Link2,CLASS_B,-32.400000,wake
119214.349000,Link2,CLASS_A,0.000000,wake
119236.560000,Link3,CLASS_B,0.000000,tx_end
119236.560000,Link3,CLASS_A,-32.920000,tx_end
119236.560000,Link5,CLASS_B,0.000000,tx_end
119236.560000,Link5,CLASS_A,-32.920000,tx_end
119242.291000,Link4,CLASS_B,-32.400000,arr
119242.291000,Link4,CLASS_A,-14.760000,arr
119243.869000,Link2,CLASS_B,-32.400000,arr
119243.869000,Link2,CLASS_A,-14.760000,arr
119293.731000,Link4,CLASS_B,-6.680000,tx_end
119293.731000,Link4,CLASS_A,-40.480000,tx_end
119295.309000,Link2,CLASS_B,-6.680000,tx_end
119295.309000,Link2,CLASS_A,-40.480000,tx_end
119307.091000,Link4,CLASS_B,0.000000,wake
119307.091000,Link4,CLASS_A,-40.480000,wake
119308.669000,Link2,CLASS_B,0.000000,wake
119308.669000,Link2,CLASS_A,-40.480000,wake
119395.411000,Link4,CLASS_B,-44.160000,tx_end
119395.411000,Link4,CLASS_A,-40.480000,tx_end
119396.989000,Link2,CLASS_B,-44.160000,tx_end
119396.989000,Link2,CLASS_A,-40.480000,tx_end
120000.000000,Link5,CLASS_B,0.000000,arr
120000.000000,Link5,CLASS_A,-32.920000,arr
120000.000000,Link3,CLASS_B,0.000000,arr
120000.000000,Link3,CLASS_A,-32.920000,arr
120000.000000,Link3,CLASS_B,0.000000,arr
120000.000000,Link3,CLASS_A,-32.920000,arr
120000.000000,Link5,CLASS_B,0.000000,arr
120000.000000,Link5,CLASS_A,-32.920000,arr
120000.000000,Link5,CLASS_B,0.000000,arr
120000.000000,Link5,CLASS_A,-32.920000,arr
120000.000000,Link3,CLASS_B,0.000000,arr
120000.000000,Link3,CLASS_A,-32.920000,arr
120000.000000,Link3,CLASS_B,0.000000,arr
120000.000000,Link3,CLASS_A,-32.920000,arr
120000.000000,Link5,CLASS_B,0.000000,arr
120000.000000,Link5,CLASS_A,-32.920000,arr
120000.000000,Link3,CLASS_B,0.000000,arr
120000.000000,Link3,CLASS_A,-32.920000,arr
120000.000000,Link5,CLASS_B,0.000000,arr
120000.000000,Link5,CLASS_A,-32.920000,arr
120050.080000,Link5,CLASS_B,-25.040000,tx_end
120050.080000,Link5,CLASS_A,-7.880000,tx_end
120050.080000,Link3,CLASS_B,-25.040000,tx_end
120050.080000,Link3,CLASS_A,-7.880000,tx_end
120055.811000,Link4,CLASS_B,-44.160000,arr
120055.811000,Link4,CLASS_A,-40.480000,arr
120057.389000,Link2,CLASS_B,-44.160000,arr
120057.389000,Link2,CLASS_A,-40.480000,arr
120117.360000,Link5,CLASS_B,8.600000,tx_end
120117.360000,Link5,CLASS_A,25.760000,tx_end
120117.360000,Link3,CLASS_B,8.600000,tx_end
120117.360000,Link3,CLASS_A,25.760000,tx_end
120123.091000,Link4,CLASS_B,-10.520000,arr
120123.091000,Link4,CLASS_A,-40.480000,arr
120124.669000,Link2,CLASS_B,-10.520000,arr
120124.669000,Link2,CLASS_A,-40.480000,arr
120190.371000,Link4,CLASS_B,23.120000,tx_end
120190.371000,Link4,CLASS_A,-40.480000,tx_end
120191.949000,Link2,CLASS_B,23.120000,tx_end
120191.949000,Link2,CLASS_A,-40.480000,tx_end
120198.320000,Link5,CLASS_B,49.080000,tx_end
120198.320000,Link5,CLASS_A,-14.720000,tx_end
120198.320000,Link3,CLASS_B,49.080000,tx_end
120198.320000,Link3,CLASS_A,-14.720000,tx_end
120204.051000,Link4,CLASS_B,0.000000,arr
120204.051000,Link4,CLASS_A,-40.480000,arr
120205.629000,Link2,CLASS_B,0.000000,arr
120205.629000,Link2,CLASS_A,-40.480000,arr
120240.451000,Link4,CLASS_B,-18.200000,tx_end
120240.451000,Link4,CLASS_A,-22.280000,tx_end
120242.029000,Link2,CLASS_B,-18.200000,tx_end
120242.029000,Link2,CLASS_A,-22.280000,tx_end
120285.011000,Link4,CLASS_B,-18.200000,wake
120285.011000,Link4,CLASS_A,0.000000,wake
120286.589000,Link2,CLASS_B,-18.200000,wake
120286.589000,Link2,CLASS_A,0.000000,wake
120286.640000,Link5,CLASS_B,0.000000,tx_end
120286.640000,Link5,CLASS_A,29.440000,tx_end
120286.640000,Link3,CLASS_B,0.000000,tx_end
120286.640000,Link3,CLASS_A,29.440000,tx_end
120292.371000,Link4,CLASS_B,-18.200000,arr
120292.371000,Link4,CLASS_A,-3.680000,arr
120293.949000,Link2,CLASS_B,-18.200000,arr
120293.949000,Link2,CLASS_A,-3.680000,arr
120352.800000,Link5,CLASS_B,0.000000,tx_end
120352.800000,Link5,CLASS_A,-3.640000,tx_end
120352.800000,Link3,CLASS_B,0.000000,tx_end
120352.800000,Link3,CLASS_A,-3.640000,tx_end
120358.531000,Link4,CLASS_B,14.880000,arr
120358.531000,Link4,CLASS_A,-36.760000,arr
120360.109000,Link2,CLASS_B,14.880000,arr
120360.109000,Link2,CLASS_A,-36.760000,arr
120365.971000,Link4,CLASS_B,18.600000,tx_end
120365.971000,Link4,CLASS_A,-40.480000,tx_end
120367.549000,Link2,CLASS_B,18.600000,tx_end
120367.549000,Link2,CLASS_A,-40.480000,tx_end
120454.291000,Link4,CLASS_B,-25.560000,tx_end
120454.291000,Link4,CLASS_A,3.680000,tx_end
120455.869000,Link2,CLASS_B,-25.560000,tx_end
120455.869000,Link2,CLASS_A,3.680000,tx_end
120520.451000,Link4,CLASS_B,-25.560000,tx_end
120520.451000,Link4,CLASS_A,-29.400000,tx_end
120522.029000,Link2,CLASS_B,-25.560000,tx_end
120522.029000,Link2,CLASS_A,-29.400000,tx_end
121000.000000,Link5,CLASS_B,0.000000,arr
121000.000000,Link5,CLASS_A,-3.640000,arr
121000.000000,Link3,CLASS_B,0.000000,arr
121000.000000,Link3,CLASS_A,-3.640000,arr
121000.000000,Link3,CLASS_B,0.000000,arr
121000.000000,Link3,CLASS_A,-3.640000,arr
121000.000000,Link5,CLASS_B,0.000000,arr
121000.000000,Link5,CLASS_A,-3.640000,arr
121000.000000,Link3,CLASS_B,0.000000,arr
121000.000000,Link3,CLASS_A,-3.640000,arr
121000.000000,Link5,CLASS_B,0.000000,arr
121000.000000,Link5,CLASS_A,-3.640000,arr
121088.320000,Link3,CLASS_B,-44.160000,tx_end
121088.320000,Link3,CLASS_A,40.520000,tx_end
121088.320000,Link5,CLASS_B,-44.160000,tx_end
121088.320000,Link5,CLASS_A,40.520000,tx_end
121094.051000,Link4,CLASS_B,-25.560000,arr
121094.051000,Link4,CLASS_A,-29.400000,arr
121095.629000,Link2,CLASS_B,-25.560000,arr
121095.629000,Link2,CLASS_A,-29.400000,arr
121145.171000,Link4,CLASS_B,0.000000,wake
121145.171000,Link4,CLASS_A,-29.400000,wake
121146.749000,Link2,CLASS_B,0.000000,wake
121146.749000,Link2,CLASS_A,-29.400000,wake
121169.280000,Link3,CLASS_B,-44.160000,tx_end
121169.280000,Link3,CLASS_A,0.000000,tx_end
121169.280000,Link5,CLASS_B,-44.160000,tx_end
121169.280000,Link5,CLASS_A,0.000000,tx_end
121175.011000,Link4,CLASS_B,-14.920000,arr
121175.011000,Link4,CLASS_A,-29.400000,arr
121176.589000,Link2,CLASS_B,-14.920000,arr
121176.589000,Link2,CLASS_A,-29.400000,arr
121233.491000,Link4,CLASS_B,-44.160000,tx_end
121233.491000,Link4,CLASS_A,-0.160000,tx_end
121233.811000,Link4,CLASS_B,-44.160000,wake
121233.811000,Link4,CLASS_A,0.000000,wake
121235.069000,Link2,CLASS_B,-44.160000,tx_end
121235.069000,Link2,CLASS_A,-0.160000,tx_end
121235.389000,Link2,CLASS_B,-44.160000,wake
121235.389000,Link2,CLASS_A,0.000000,wake
121236.560000,Link3,CLASS_B,-44.160000,tx_end
121236.560000,Link3,CLASS_A,0.000000,tx_end
121236.560000,Link5,CLASS_B,-44.160000,tx_end
121236.560000,Link5,CLASS_A,0.000000,tx_end
121242.291000,Link4,CLASS_B,-44.160000,arr
121242.291000,Link4,CLASS_A,-4.240000,arr
121243.869000,Link2,CLASS_B,-44.160000,arr
121243.869000,Link2,CLASS_A,-4.240000,arr
121314.771000,Link4,CLASS_B,-44.160000,tx_end
121314.771000,Link4,CLASS_A,-40.480000,tx_end
121316.349000,Link2,CLASS_B,-44.160000,tx_end
121316.349000,Link2,CLASS_A,-40.480000,tx_end
121382.051000,Link4,CLASS_B,-44.160000,tx_end
121382.051000,Link4,CLASS_A,-40.480000,tx_end
121383.629000,Link2,CLASS_B,-44.160000,tx_end
121383.629000,Link2,CLASS_A,-40.480000,tx_end
122000.000000,Link5,CLASS_B,-44.160000,arr
122000.000000,Link5,CLASS_A,0.000000,arr
122000.000000,Link3,CLASS_B,-44.160000,arr
122000.000000,Link3,CLASS_A,0.000000,arr
122000.000000,Link3,CLASS_B,-44.160000,arr
122000.000000,Link3,CLASS_A,0.000000,arr
122000.000000,Link5,CLASS_B,-44.160000,arr
122000.000000,Link5,CLASS_A,0.000000,arr
122000.000000,Link5,CLASS_B,-44.160000,arr
122000.000000,Link5,CLASS_A,0.000000,arr
122000.000000,Link3,CLASS_B,-44.160000,arr
122000.000000,Link3,CLASS_A,0.000000,arr
122000.000000,Link3,CLASS_B,-44.160000,arr
122000.000000,Link3,CLASS_A,0.000000,arr
122000.000000,Link5,CLASS_B,-44.160000,arr
122000.000000,Link5,CLASS_A,0.000000,arr
122000.000000,Link3,CLASS_B,-44.160000,arr
122000.000000,Link3,CLASS_A,0.000000,arr
122000.000000,Link5,CLASS_B,-44.160000,arr
122000.000000,Link5,CLASS_A,0.000000,arr
122080.960000,Link5,CLASS_B,-3.680000,tx_end
122080.960000,Link5,CLASS_A,-40.480000,tx_end
122080.960000,Link3,CLASS_B,-3.680000,tx_end
122080.960000,Link3,CLASS_A,-40.480000,tx_end
122086.691000,Link4,CLASS_B,-44.160000,arr
122086.691000,Link4,CLASS_A,-40.480000,arr
122088.269000,Link2,CLASS_B,-44.160000,arr
122088.269000,Link2,CLASS_A,-40.480000,arr
122148.240000,Link5,CLASS_B,29.960000,tx_end
122148.240000,Link5,CLASS_A,-6.840000,tx_end
122148.240000,Link3,CLASS_B,29.960000,tx_end
122148.240000,Link3,CLASS_A,-6.840000,tx_end
122153.971000,Link4,CLASS_B,-44.160000,arr
122153.971000,Link4,CLASS_A,-6.840000,arr
122155.549000,Link2,CLASS_B,-44.160000,arr
122155.549000,Link2,CLASS_A,-6.840000,arr
122198.320000,Link5,CLASS_B,4.920000,tx_end
122198.320000,Link5,CLASS_A,18.200000,tx_end
122198.320000,Link3,CLASS_B,4.920000,tx_end
122198.320000,Link3,CLASS_A,18.200000,tx_end
122204.051000,Link4,CLASS_B,-44.160000,arr
122204.051000,Link4,CLASS_A,18.200000,arr
122205.629000,Link2,CLASS_B,-44.160000,arr
122205.629000,Link2,CLASS_A,18.200000,arr
122221.251000,Link4,CLASS_B,-35.560000,tx_end
122221.251000,Link4,CLASS_A,26.800000,tx_end
122222.829000,Link2,CLASS_B,-35.560000,tx_end
122222.829000,Link2,CLASS_A,26.800000,tx_end
122264.480000,Link5,CLASS_B,38.000000,tx_end
122264.480000,Link5,CLASS_A,-14.880000,tx_end
122264.480000,Link3,CLASS_B,38.000000,tx_end
122264.480000,Link3,CLASS_A,-14.880000,tx_end
122270.211000,Link4,CLASS_B,-11.080000,arr
122270.211000,Link4,CLASS_A,0.000000,arr
122271.789000,Link2,CLASS_B,-11.080000,arr
122271.789000,Link2,CLASS_A,0.000000,arr
122302.211000,Link4,CLASS_B,4.920000,tx_end
122302.211000,Link4,CLASS_A,-16.000000,tx_end
122303.789000,Link2,CLASS_B,4.920000,tx_end
122303.789000,Link2,CLASS_A,-16.000000,tx_end
122352.291000,Link4,CLASS_B,-20.120000,tx_end
122352.291000,Link4,CLASS_A,9.040000,tx_end
122352.800000,Link5,CLASS_B,-6.160000,tx_end
122352.800000,Link5,CLASS_A,-14.880000,tx_end
122352.800000,Link3,CLASS_B,-6.160000,tx_end
122352.800000,Link3,CLASS_A,-14.880000,tx_end
122353.869000,Link2,CLASS_B,-20.120000,tx_end
122353.869000,Link2,CLASS_A,9.040000,tx_end
122358.531000,Link4,CLASS_B,-20.120000,arr
